1::1,2::2,3::3,4::4,5::5,6::6,7::7,8::8
,,,,,,,
Bildname,IP-Bildgröße ändern-02, , , , , , 
T = 0,Z = 0, , , , , , 
 , , , , , , , 
Nr.,Werkzeug,Position1[nm],Position2[nm],ΔP2-P1[nm],ΔCh1-T1,ΔT PMT-T1,ΔCh2-T2
 , , , , , , , 
Abstand[nm],Ch1-T1,T PMT-T1,Ch2-T2, , , , 
69142.911,73.000,0.000,56.000, , , , 
69383.827,55.000,0.000,47.000, , , , 
69624.744,55.000,0.000,47.000, , , , 
69865.660,38.000,0.000,45.000, , , , 
70106.576,44.000,0.000,41.000, , , , 
70347.492,50.000,0.000,35.000, , , , 
70588.408,61.000,0.000,36.000, , , , 
70829.324,64.000,0.000,32.000, , , , 
71070.240,60.000,0.000,29.000, , , , 
71311.156,63.000,0.000,29.000, , , , 
71552.072,67.000,0.000,29.000, , , , 
71792.988,56.000,0.000,29.000, , , , 
72033.904,59.000,0.000,27.000, , , , 
72274.820,59.000,0.000,23.000, , , , 
72515.736,60.000,0.000,28.000, , , , 
72756.652,77.000,0.000,33.000, , , , 
72997.568,111.000,0.000,34.000, , , , 
73238.485,142.000,0.000,42.000, , , , 
73479.401,160.000,0.000,38.000, , , , 
73720.317,160.000,0.000,38.000, , , , 
73961.233,184.000,0.000,37.000, , , , 
74202.149,168.000,0.000,39.000, , , , 
74443.065,206.000,0.000,42.000, , , , 
74683.981,185.000,0.000,41.000, , , , 
74924.897,166.000,0.000,48.000, , , , 
75165.813,155.000,0.000,48.000, , , , 
75406.729,147.000,0.000,44.000, , , , 
75647.645,165.000,0.000,51.000, , , , 
75888.561,168.000,0.000,49.000, , , , 
76129.477,158.000,0.000,47.000, , , , 
76370.393,143.000,0.000,43.000, , , , 
76611.309,112.000,0.000,47.000, , , , 
76852.226,96.000,0.000,40.000, , , , 
77093.142,73.000,0.000,32.000, , , , 
77334.058,74.000,0.000,30.000, , , , 
77574.974,74.000,0.000,30.000, , , , 
77815.890,127.000,0.000,32.000, , , , 
78056.806,143.000,0.000,32.000, , , , 
78297.722,167.000,0.000,26.000, , , , 
78538.638,181.000,0.000,30.000, , , , 
78779.554,161.000,0.000,27.000, , , , 
79020.470,154.000,0.000,28.000, , , , 
79261.386,145.000,0.000,29.000, , , , 
79502.302,109.000,0.000,25.000, , , , 
79743.218,79.000,0.000,22.000, , , , 
79984.134,26.000,0.000,20.000, , , , 
80225.050,19.000,0.000,19.000, , , , 
80465.967,16.000,0.000,16.000, , , , 
80706.883,20.000,0.000,12.000, , , , 
80947.799,10.000,0.000,12.000, , , , 
81188.715,20.000,0.000,15.000, , , , 
81429.631,21.000,0.000,14.000, , , , 
81670.547,28.000,0.000,14.000, , , , 
81911.463,25.000,0.000,16.000, , , , 
82152.379,42.000,0.000,16.000, , , , 
82393.295,76.000,0.000,21.000, , , , 
82634.211,122.000,0.000,27.000, , , , 
82875.127,159.000,0.000,27.000, , , , 
83116.043,186.000,0.000,34.000, , , , 
83356.959,142.000,0.000,35.000, , , , 
83597.875,137.000,0.000,34.000, , , , 
83838.792,152.000,0.000,38.000, , , , 
84079.708,173.000,0.000,41.000, , , , 
84320.624,193.000,0.000,43.000, , , , 
84561.540,207.000,0.000,45.000, , , , 
84802.456,213.000,0.000,52.000, , , , 
85043.372,215.000,0.000,50.000, , , , 
85284.288,196.000,0.000,52.000, , , , 
85525.204,191.000,0.000,48.000, , , , 
85766.120,194.000,0.000,50.000, , , , 
86007.036,200.000,0.000,50.000, , , , 
86247.952,136.000,0.000,43.000, , , , 
86488.868,102.000,0.000,33.000, , , , 
86729.784,64.000,0.000,32.000, , , , 
86970.700,75.000,0.000,33.000, , , , 
87211.616,82.000,0.000,34.000, , , , 
87452.533,112.000,0.000,32.000, , , , 
87693.449,137.000,0.000,37.000, , , , 
87934.365,156.000,0.000,43.000, , , , 
88175.281,155.000,0.000,39.000, , , , 
88416.197,185.000,0.000,44.000, , , , 
88657.113,169.000,0.000,44.000, , , , 
88898.029,147.000,0.000,47.000, , , , 
89138.945,143.000,0.000,45.000, , , , 
89379.861,141.000,0.000,40.000, , , , 
89620.777,127.000,0.000,44.000, , , , 
89861.693,120.000,0.000,44.000, , , , 
90102.609,132.000,0.000,45.000, , , , 
90343.525,143.000,0.000,45.000, , , , 
90584.441,149.000,0.000,50.000, , , , 
90825.357,153.000,0.000,51.000, , , , 
91066.274,161.000,0.000,48.000, , , , 
91307.190,193.000,0.000,50.000, , , , 
91548.106,188.000,0.000,44.000, , , , 
91789.022,206.000,0.000,49.000, , , , 
92029.938,224.000,0.000,50.000, , , , 
92270.854,206.000,0.000,48.000, , , , 
92511.770,180.000,0.000,44.000, , , , 
92752.686,137.000,0.000,39.000, , , , 
