Name:
HDR-T;HDR-CE;HDR-SE;HDR-V;FSC-A;SSC-A;V1-A;B1-A;R1-A
Username:
HDR-T;HDR-CE;HDR-SE;HDR-V;FSC-A;SSC-A;V1 VioBlue-A;B1 FITC-A;R1 APC-A
Id:
0;0;0;0;1;2;3;5;8
Resolution:
4;4;4;4;4;4;4;4;4
Data min:
0.;0.;0.;0.;0.;0.;0.;0.;0.
Data max:
40.48320007324219;1000.;1000.;25.;1000.;1000.;1000.;1000.;1000.
Format:
Linear;Linear;Linear;Linear;Linear;Linear;Linear;Linear;Linear
Scale:
Linear;Linear;Linear;Linear;Hyperlogarithmic;Hyperlogarithmic;Hyperlogarithmic;Hyperlogarithmic;Hyperlogarithmic
Data factor:
2.470160461962223e-002;1.000000047497451e-003;1.000000047497451e-003;3.999999910593033e-002;1.000000047497451e-003;1.000000047497451e-003;1.000000047497451e-003;1.000000047497451e-003;1.000000047497451e-003
Gain:
1.;1.;1.;1.;1.;1.;1.;1.;1.
Data:
0.7183605432510376;2.510333433747292e-003;2.510333433747292e-003;0.4815999865531921;5.752444639801979e-002;1.138305105268955e-002;1.163096819072962e-002;2.046195045113564e-002;8.708463981747627e-003
0.7186620831489563;2.511000027880073e-003;2.511000027880073e-003;0.4815999865531921;4.954737424850464e-002;1.075949426740408e-002;8.116612210869789e-003;5.518379621207714e-004;2.146451734006405e-003
0.7187869548797607;2.511333441361785e-003;2.511333441361785e-003;0.4815999865531921;5.948133394122124e-002;1.109100505709648e-002;8.62945057451725e-003;1.028833561576903e-003;1.854015630669892e-003
0.7190843224525452;2.511666622012854e-003;2.511666622012854e-003;0.4815999865531921;5.271801725029945e-002;8.928735740482807e-003;8.494983427226543e-003;1.210305257700384e-003;4.615838173776865e-003
0.7193102836608887;2.512333216145635e-003;2.512333216145635e-003;0.4815999865531921;6.989622116088867e-002;1.873704977333546e-002;1.548081263899803e-002;5.907665193080902e-002;2.173907868564129e-002
0.7194593548774719;2.512666629627347e-003;2.512666629627347e-003;0.4815999865531921;6.294809281826019e-002;1.676521264016628e-002;9.275825694203377e-003;1.438036444596946e-003;2.633521566167474e-003
0.7194844484329224;2.513000043109059e-003;2.513000043109059e-003;0.4815999865531921;7.319655269384384e-002;1.653835363686085e-002;8.022747002542019e-003;1.22528790961951e-003;3.604040248319507e-003
0.7195470929145813;2.513333223760128e-003;2.513333223760128e-003;0.4815999865531921;7.228723168373108e-002;1.742333918809891e-002;1.53430262580514e-002;3.503181412816048e-002;1.75112672150135e-002
0.7195610404014587;2.51366663724184e-003;2.51366663724184e-003;0.4815999865531921;6.257474422454834e-002;1.356732193380594e-002;8.481334894895554e-003;1.519610639661551e-003;3.619924886152148e-003
0.7196169495582581;2.514000050723553e-003;2.514000050723553e-003;0.4815999865531921;5.138932168483734e-002;1.049044914543629e-002;9.049823507666588e-003;3.744089335668832e-004;5.830005276948214e-003
0.7196394801139832;2.514333231374621e-003;2.514333231374621e-003;0.4815999865531921;6.002303957939148e-002;9.869014844298363e-003;8.421284146606922e-003;1.586496364325285e-003;3.06880078278482e-003
0.7196522951126099;2.514666644856334e-003;2.514666644856334e-003;0.4832799732685089;5.500523373484612e-002;1.037228107452393e-002;8.442708291113377e-003;1.141414511948824e-003;4.339502658694983e-003
0.7197596430778503;2.515000058338046e-003;2.515000058338046e-003;0.4832799732685089;6.7121721804142e-002;1.712909154593945e-002;8.277500979602337e-003;1.201068051159382e-003;4.53010480850935e-003
0.7198100090026856;2.515333238989115e-003;2.515333238989115e-003;0.4832799732685089;5.024319514632225e-002;1.514342240989208e-002;8.877207525074482e-003;9.040404693223536e-004;8.216666057705879e-003
0.7198143601417542;2.515666652470827e-003;2.515666652470827e-003;0.4832799732685089;5.495136976242065e-002;1.311890687793493e-002;9.461694397032261e-003;4.80068800970912e-003;9.153743274509907e-003
0.7199508547782898;2.516000065952539e-003;2.516000065952539e-003;0.4832799732685089;7.662419229745865e-002;1.949556544423103e-002;1.835513114929199e-002;7.457271218299866e-002;3.420209884643555e-002
0.7203013300895691;2.516666660085321e-003;2.516666660085321e-003;0.4832799732685089;5.398696288466454e-002;1.183837745338678e-002;8.928260765969753e-003;2.294742444064468e-004;1.258753007277846e-003
0.7203426957130432;2.517333254218102e-003;2.517333254218102e-003;0.4832799732685089;5.397540703415871e-002;9.314674884080887e-003;9.373149834573269e-003;1.289613917469978e-002;1.314869802445173e-002
0.7204759120941162;2.518000081181526e-003;2.518000081181526e-003;0.4832799732685089;5.00481091439724e-002;9.475145488977432e-003;8.033161051571369e-003;2.860740351025015e-004;1.279860152862966e-003
0.7205384969711304;2.518333261832595e-003;2.518333261832595e-003;0.4832799732685089;7.540488988161087e-002;1.943720690906048e-002;1.664230786263943e-002;4.901886731386185e-002;2.109966985881329e-002
0.7213842272758484;2.51900008879602e-003;2.51900008879602e-003;0.4832799732685089;5.115469172596932e-002;9.567206725478172e-003;8.37534386664629e-003;7.546545821242034e-004;2.651621354743838e-003
0.7216678857803345;2.519333269447088e-003;2.519333269447088e-003;0.4832799732685089;5.795752257108688e-002;1.245405059307814e-002;1.498465426266193e-002;3.73971089720726e-002;1.551506947726011e-002
0.7216821312904358;2.520000096410513e-003;2.520000096410513e-003;0.4832799732685089;5.074526369571686e-002;1.230633351951838e-002;8.636928163468838e-003;5.182970315217972e-003;4.518852103501558e-003
0.7216845750808716;2.520333277061582e-003;2.520333277061582e-003;0.4832799732685089;5.942735075950623e-002;1.573457941412926e-002;9.047574363648891e-003;1.799637451767921e-003;9.057170711457729e-003
0.7217988967895508;2.520666690543294e-003;2.520666690543294e-003;0.4832799732685089;5.457213521003723e-002;1.12597094848752e-002;7.833673618733883e-003;9.257032070308924e-004;1.448065391741693e-003
0.7218729257583618;2.521333284676075e-003;2.521333284676075e-003;0.4832799732685089;5.283226445317268e-002;1.113180443644524e-002;8.660745806992054e-003;1.214394113048911e-003;3.123898757621646e-003
0.7219385504722595;2.521666698157787e-003;2.521666698157787e-003;0.4832799732685089;6.075015291571617e-002;1.138392742723227e-002;8.546443656086922e-003;2.87389219738543e-003;7.284401450306177e-003
0.7219703197479248;2.521999878808856e-003;2.521999878808856e-003;0.4832799732685089;5.163735523819923e-002;1.42348874360323e-002;8.066879585385323e-003;4.940452985465527e-003;3.178444923833013e-003
0.7224604487419128;2.522333292290568e-003;2.522333292290568e-003;0.4832799732685089;5.790287628769875e-002;1.038601901382208e-002;8.131347596645355e-003;5.31251251231879e-004;4.294895566999912e-003
0.722550630569458;2.522666705772281e-003;2.522666705772281e-003;0.4832799732685089;5.112838372588158e-002;1.412213873118162e-002;8.380081504583359e-003;1.216546865180135e-003;2.724815160036087e-003
0.7228741645812988;2.523666713386774e-003;2.523666713386774e-003;0.4849599897861481;7.031399756669998e-002;1.332042925059795e-002;1.075733732432127e-002;1.581930927932262e-002;7.657192647457123e-003
0.7229146361351013;2.523999894037843e-003;2.523999894037843e-003;0.4849599897861481;5.470472946763039e-002;1.181778963655233e-002;9.201825596392155e-003;7.736801053397358e-004;1.387716853059828e-003
0.7229175567626953;2.524333307519555e-003;2.524333307519555e-003;0.4849599897861481;4.977614432573319e-002;1.259678602218628e-002;8.191360160708427e-003;6.183451041579247e-004;5.970964673906565e-003
0.7229948043823242;2.524666721001267e-003;2.524666721001267e-003;0.4849599897861481;6.746676564216614e-002;1.49943558499217e-002;1.636447198688984e-002;3.538914024829865e-002;1.057994365692139e-002
0.7231540083885193;2.525333315134049e-003;2.525333315134049e-003;0.4849599897861481;6.046290695667267e-002;1.609957963228226e-002;9.271746501326561e-003;9.673736058175564e-003;5.872070323675871e-003
0.7231597900390625;2.525666728615761e-003;2.525666728615761e-003;0.4849599897861481;5.63989169895649e-002;1.029408723115921e-002;8.577474392950535e-003;1.401367713697255e-003;5.333586130291224e-003
0.7233912348747253;2.52599990926683e-003;2.52599990926683e-003;0.4849599897861481;7.650258392095566e-002;1.567141711711884e-002;9.860415011644363e-003;1.01423654705286e-002;1.700548455119133e-002
0.7234268188476563;2.526333322748542e-003;2.526333322748542e-003;0.4849599897861481;4.791055992245674e-002;1.239908393472433e-002;8.800473995506764e-003;3.079716814681888e-003;3.262474201619625e-003
0.7235584259033203;2.526666736230254e-003;2.526666736230254e-003;0.4849599897861481;4.972142353653908e-002;1.190431509166956e-002;8.362296968698502e-003;6.50778179988265e-004;1.586364582180977e-003
0.7238178253173828;2.526999916881323e-003;2.526999916881323e-003;0.4849599897861481;7.400956004858017e-002;1.388902682811022e-002;1.056952029466629e-002;1.626301743090153e-002;2.036868408322334e-002
0.7238816618919373;2.527666743844748e-003;2.527666743844748e-003;0.4849599897861481;7.393141090869904e-002;1.747554540634155e-002;1.723161339759827e-002;5.336080864071846e-002;2.359194494783878e-002
0.7238855957984924;2.527999924495816e-003;2.527999924495816e-003;0.4849599897861481;4.979624226689339e-002;1.206602063030005e-002;8.662196807563305e-003;3.980228677392006e-003;6.459515541791916e-003
0.7238966822624207;2.528333337977529e-003;2.528333337977529e-003;0.4849599897861481;5.662044882774353e-002;9.827164001762867e-003;8.362992666661739e-003;4.985065897926688e-004;2.801196649670601e-003
0.7240116000175476;2.52899993211031e-003;2.52899993211031e-003;0.4849599897861481;5.191329121589661e-002;1.280293893069029e-002;8.275439962744713e-003;6.742001860402525e-004;4.072817042469978e-003
0.7244083285331726;2.529666759073734e-003;2.529666759073734e-003;0.4849599897861481;6.170661002397537e-002;1.354204770177603e-002;1.289335824549198e-002;2.348624356091023e-002;8.66722222417593e-003
0.7244971394538879;2.530333353206515e-003;2.530333353206515e-003;0.4849599897861481;5.058398097753525e-002;9.815827012062073e-003;9.022481739521027e-003;9.231847361661494e-004;3.828926011919975e-003
0.7247786521911621;2.530999947339296e-003;2.530999947339296e-003;0.4849599897861481;7.706034183502197e-002;1.465508062392473e-002;1.554905995726585e-002;2.896129712462425e-002;1.459122076630592e-002
0.724966824054718;2.531666774302721e-003;2.531666774302721e-003;0.4849599897861481;6.040235608816147e-002;1.657090522348881e-002;9.98345110565424e-003;1.586388610303402e-002;7.54570635035634e-003
0.7249739170074463;2.53199995495379e-003;2.53199995495379e-003;0.4849599897861481;5.794379487633705e-002;9.787793271243572e-003;7.786593399941921e-003;5.993820959702134e-004;5.713680293411017e-003
0.7251909375190735;2.532333368435502e-003;2.532333368435502e-003;0.4849599897861481;5.871983990073204e-002;1.331415586173534e-002;8.545778691768646e-003;1.02902262005955e-003;2.646663691848517e-003
0.7253034114837647;2.532999962568283e-003;2.532999962568283e-003;0.4849599897861481;5.189057067036629e-002;1.04217641055584e-002;8.634446188807488e-003;2.223563060397282e-004;1.936653861775994e-003
0.7254328727722168;2.533333376049995e-003;2.533333376049995e-003;0.4849599897861481;5.68547286093235e-002;1.359311304986477e-002;9.903944097459316e-003;1.187423896044493e-002;5.237884353846312e-003
0.7255148887634277;2.533666556701064e-003;2.533666556701064e-003;0.4849599897861481;7.945043593645096e-002;1.746124774217606e-002;1.734443567693234e-002;6.542095541954041e-002;4.526368901133537e-002
0.7255264520645142;2.533999970182777e-003;2.533999970182777e-003;0.4865999817848206;6.114979460835457e-002;1.509061735123396e-002;8.429045788943768e-003;1.422378583811224e-003;3.423588816076517e-003
0.7255834937095642;2.534333383664489e-003;2.534333383664489e-003;0.4865999817848206;7.149333506822586e-002;1.431953441351652e-002;9.283999912440777e-003;5.61766792088747e-003;8.770506829023361e-003
0.7256020307540894;2.534666564315558e-003;2.534666564315558e-003;0.4865999817848206;5.709550902247429e-002;1.104704849421978e-002;7.85313080996275e-003;1.110108220018446e-003;2.632682677358389e-003
0.7260499596595764;2.535333391278982e-003;2.535333391278982e-003;0.4865999817848206;5.190654471516609e-002;1.053787581622601e-002;8.584365248680115e-003;9.316111681982875e-004;5.848492030054331e-003
0.7261339426040649;2.535666571930051e-003;2.535666571930051e-003;0.4865999817848206;6.259115040302277e-002;1.275672018527985e-002;9.999522008001804e-003;1.452125795185566e-002;8.769510313868523e-003
0.7261509895324707;2.535999985411763e-003;2.535999985411763e-003;0.4865999817848206;5.254286900162697e-002;1.358273159712553e-002;8.956975303590298e-003;1.293713925406337e-003;3.650473663583398e-003
0.7262837886810303;2.536333398893476e-003;2.536333398893476e-003;0.4865999817848206;6.481664627790451e-002;1.354023814201355e-002;9.386533871293068e-003;1.225252985022962e-003;3.195095807313919e-003
0.7263953685760498;2.536666579544544e-003;2.536666579544544e-003;0.4865999817848206;5.609150975942612e-002;1.105188019573689e-002;8.080943487584591e-003;1.061100047081709e-003;1.774406991899014e-003
0.7266748547554016;2.536999993026257e-003;2.536999993026257e-003;0.4865999817848206;5.071616172790527e-002;9.265917353332043e-003;8.752008900046349e-003;1.645025186007842e-004;5.847241263836622e-003
0.7267360091209412;2.537333406507969e-003;2.537333406507969e-003;0.4865999817848206;5.490227788686752e-002;1.132673490792513e-002;8.48748441785574e-003;3.209757851436734e-003;8.716767653822899e-003
0.7267537117004395;2.537666587159038e-003;2.537666587159038e-003;0.4865999817848206;5.941546335816383e-002;9.859702549874783e-003;8.17949790507555e-003;5.704378709197044e-004;2.165674231946468e-003
0.7270933389663696;2.53800000064075e-003;2.53800000064075e-003;0.4865999817848206;5.63872903585434e-002;1.383898407220841e-002;9.80018638074398e-003;1.024508103728294e-002;5.756319966167212e-003
0.727136492729187;2.538333414122462e-003;2.538333414122462e-003;0.4882799983024597;5.86262010037899e-002;1.286728028208017e-002;1.114384364336729e-002;1.706200279295445e-002;1.105111557990313e-002
0.7271936535835266;2.538666594773531e-003;2.538666594773531e-003;0.4882799983024597;6.495915353298187e-002;1.782254315912724e-002;1.27123286947608e-002;2.484573237597942e-002;1.417822856456041e-002
0.7275196313858032;2.539000008255243e-003;2.539000008255243e-003;0.4882799983024597;5.16694188117981e-002;1.374221965670586e-002;8.280472829937935e-003;1.322683994658291e-003;4.018950276076794e-003
0.7277103066444397;2.539333421736956e-003;2.539333421736956e-003;0.4882799983024597;5.6599210947752e-002;1.163906510919333e-002;7.993074133992195e-003;9.979825699701905e-004;1.733770244754851e-003
0.7277388572692871;2.539666602388024e-003;2.539666602388024e-003;0.4882799983024597;5.385107174515724e-002;1.306147035211325e-002;8.435370400547981e-003;1.45343120675534e-003;4.191934131085873e-003
0.7278612852096558;2.540333429351449e-003;2.540333429351449e-003;0.4882799983024597;5.408705025911331e-002;1.281778886914253e-002;8.782866410911083e-003;1.091794576495886e-003;2.811072394251823e-003
0.7278819680213928;2.540666610002518e-003;2.540666610002518e-003;0.4882799983024597;5.778203532099724e-002;1.614962331950665e-002;9.179402142763138e-003;9.529200615361333e-004;1.400161813944578e-002
0.7279391884803772;2.54100002348423e-003;2.54100002348423e-003;0.4882799983024597;5.7449821382761e-002;9.900892153382301e-003;8.543836884200573e-003;1.460514147765935e-003;3.167262533679605e-003
0.7279770970344544;2.541333436965942e-003;2.541333436965942e-003;0.4882799983024597;5.758634582161903e-002;1.161793619394302e-002;8.847858756780624e-003;1.086873817257583e-003;2.012612530961633e-003
0.7280944585800171;2.541666617617011e-003;2.541666617617011e-003;0.4882799983024597;4.853252321481705e-002;1.297815330326557e-002;7.939622737467289e-003;7.556988275609911e-004;1.41070771496743e-003
0.72823566198349;2.542000031098723e-003;2.542000031098723e-003;0.4882799983024597;5.333881825208664e-002;1.165410038083792e-002;8.849930018186569e-003;1.334453118033707e-003;2.974793082103133e-003
0.7282559871673584;2.542333211749792e-003;2.542333211749792e-003;0.4882799983024597;6.720371544361115e-002;1.858591474592686e-002;8.631802164018154e-003;2.002144465222955e-003;9.948913007974625e-003
0.7284048795700073;2.542666625231504e-003;2.542666625231504e-003;0.4882799983024597;5.643860623240471e-002;1.511921361088753e-002;1.196165103465319e-002;2.140798233449459e-002;1.817992515861988e-002
0.728993833065033;2.543666632845998e-003;2.543666632845998e-003;0.4882799983024597;6.240419670939446e-002;1.153182983398438e-002;8.729385212063789e-003;1.252381480298936e-003;1.51496275793761e-003
0.7290178537368774;2.54400004632771e-003;2.54400004632771e-003;0.4882799983024597;6.814190745353699e-002;1.34618142619729e-002;1.252706348896027e-002;2.285949885845184e-002;8.91396775841713e-003
0.7292803525924683;2.544333226978779e-003;2.544333226978779e-003;0.4882799983024597;5.224655196070671e-002;1.093372702598572e-002;8.338031359016895e-003;1.437841448932886e-003;6.90355384722352e-003
0.7293347120285034;2.544666640460491e-003;2.544666640460491e-003;0.4882799983024597;5.469471588730812e-002;1.311089843511581e-002;9.415822103619576e-003;7.78197543695569e-004;6.429404951632023e-003
0.7293657064437866;2.545000053942204e-003;2.545000053942204e-003;0.4882799983024597;5.191271007061005e-002;1.009442284703255e-002;9.540545754134655e-003;3.888948122039437e-004;3.723056055605412e-003
0.7294368147850037;2.545666648074985e-003;2.545666648074985e-003;0.4882799983024597;6.161122769117355e-002;1.613610051572323e-002;1.788711920380592e-002;4.755574464797974e-002;8.129496872425079e-002
0.729542076587677;2.546000061556697e-003;2.546000061556697e-003;0.4882799983024597;6.124343350529671e-002;1.222035940736532e-002;9.286491200327873e-003;7.494155317544937e-003;6.112403236329556e-003
0.7295595407485962;2.546333242207766e-003;2.546333242207766e-003;0.4882799983024597;5.403941869735718e-002;9.094759821891785e-003;8.644739165902138e-003;3.668478166218847e-004;1.812409609556198e-003
